org_id,orgname,resolution_type,top_realcode,top_realcode_share,top_realcode_name,assigned_naics3,assigned_naics3_name,assignment_method,assignment_confidence,n_candidates,candidates_list,is_ideology,is_party,is_labor_union,is_public_employee,is_nonprofit,is_lobbyist,no_realcode,llm_model_1,llm_naics3_1,llm_confidence_1,llm_reasoning_1,llm_model_2,llm_naics3_2,llm_confidence_2,llm_reasoning_2,llm_model_3,llm_naics3_3,llm_confidence_3,llm_reasoning_3,llm_consensus,llm_rounds
7798a265,providence equity partners,ENTITY_RESOLVED,F2600,0.9192743242232144,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
c3f3d3d2,government integrity fund; government integrity fund,ENTITY_RESOLVED,J1100,1.0,,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",validation_override,manual_validation_complete,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
00c21a30,lefrak organization,ENTITY_RESOLVED,F4100,0.9927261352547836,Real Estate developers & subdividers,237,,llm_assigned,,2,237|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,237.0,HIGH,"LeFrak Organization is primarily a real estate developer and builder, aligning with land subdivision/development activities rather than financial vehicle operations.",google/gemini-3-flash-preview,237.0,HIGH,"The LeFrak Organization is a prominent real estate firm primarily engaged in large-scale land development and subdivision, which maps directly to NAICS 237.",MAJORITY,1.0
aaa13d20,transportation communications union,ENTITY_RESOLVED,LT600,0.9945447161529564,,813,,llm_assigned,,0,,False,False,True,False,False,False,False,anthropic/claude-haiku-4.5,485.0,HIGH,"Transportation Communications Union is a labor union representing workers in the transportation industry, and NAICS 485 (Transit and Ground Passenger Transportation) is the appropriate classification for transportation-focused labor organizations.",deepseek/deepseek-v3.2,482.0,HIGH,"The organization's name indicates it is a union for transportation communications workers, and the dominant political contribution code LT600 historically aligns strongly with rail transportation unions, which fall under NAICS 482 (Rail Transportation).",google/gemini-3-flash-preview,813.0,HIGH,"The Transportation Communications Union is a labor organization, and NAICS 813 includes labor unions and similar business organizations.",MAJORITY_R2,2.0
9d62fcc4,land o'lakes; land o'lakes,ENTITY_RESOLVED,A2000,0.9506973095008086,Milk & dairy producers,311,,llm_assigned,,4,311|112|424|445,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,311.0,HIGH,"Land O'Lakes is a major dairy cooperative known primarily for fluid milk and dairy product manufacturing and processing, not ranching, farming, or retail operations.",deepseek/deepseek-v3.2,311.0,HIGH,"Land O'Lakes is a major dairy cooperative primarily engaged in fluid milk and dairy product manufacturing, which aligns exactly with NAICS 311 for Food Manufacturing.",google/gemini-3-flash-preview,311.0,HIGH,Land O'Lakes is primarily recognized as a large-scale agricultural cooperative focused on the manufacturing and processing of dairy products like butter and cheese.,UNANIMOUS,1.0
9433da84,dayton hudson,ENTITY_RESOLVED,G4300,1.0,"Department, variety & convenience stores",452,All Other General Merchandise Stores,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
dd0e620f,centra inc,ENTITY_RESOLVED,T3100,0.9967308175318048,Trucking companies & services,484,,llm_assigned,,2,484|488,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,484.0,HIGH,Centra Inc's overwhelming concentration of contributions in T3100 (99.8%) and the generic company name 'centra' with no specialized service indicators strongly suggests general freight trucking operations rather than specialized support activities.,openai/gpt-5.2,484.0,MED,"With nearly all activity classified under trucking companies & services (T3100) and no clear indication from the generic name that it is a support-services provider, the best fit is General Freight Trucking, Local (484) rather than road transportation support (488).",google/gemini-3-flash-preview,484.0,HIGH,"Centra Inc. is the parent holding company for the Moroun family's extensive trucking operations, primarily focused on general freight and international logistics via Central Transport.",UNANIMOUS,1.0
04a2a162,"morgan, lewis & bockius; morgan lewis llp",ENTITY_RESOLVED,K1000,0.5846697294754869,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
5efcb133,limited inc; limited inc,ENTITY_RESOLVED,G4100,0.9957015049456313,Apparel & accessory stores,448,,llm_assigned,,2,448|315,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,448.0,HIGH,"Limited Inc operates The Limited and Limited Express retail apparel stores, making it a specialty apparel retailer rather than a manufacturer, and the company's retail operations align with NAICS 448 (Apparel and Accessory Stores).",deepseek/deepseek-v3.2,448.0,HIGH,"The organization name 'limited inc; limited inc' strongly matches The Limited, Inc., a major historic retailer of women's clothing, which is part of the NAICS-3 code 448 (Clothing Stores), aligning with its CRP catcode for Apparel & accessory stores (G4100).",google/gemini-3-flash-preview,448.0,HIGH,"Limited Inc (now L Brands) was a major American retail group primarily focused on apparel stores like The Limited and Victoria's Secret, aligning with retail trade rather than manufacturing.",UNANIMOUS,1.0
11d08616,windway capital,ENTITY_RESOLVED,M0000,1.0,Manufacturing,0,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
9c9a2e1a,aon corp; aon corp,ENTITY_RESOLVED,F3100,0.9753021290013524,"Insurance companies, brokers & agents",524,Direct Property and Casualty Insurance Carriers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
f8dc5e14,grosvenor capital management,ENTITY_RESOLVED,F2700,0.6883753699477989,Hedge Funds,5,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
81c28310,nbcuniversal media; media,ENTITY_RESOLVED,C2400,0.4242002314191851,Motion Picture production & distribution,512,,llm_assigned,,3,512|334|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,512.0,HIGH,"NBCUniversal is a major film/TV studio and distributor, aligning most directly with NAICS 512 (Motion Picture and Video Industries) given the dominant motion picture production/distribution spend category.",google/gemini-3-flash-preview,512.0,HIGH,"NBCUniversal's primary business and its dominant CRP catcode (Motion Picture production & distribution) align directly with NAICS 512, which covers motion picture and sound recording industries.",MAJORITY,1.0
f195b638,fund for a working congress,ENTITY_RESOLVED,J1100,0.9611415502300976,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
01656e0e,"willkie, farr & gallagher",ENTITY_RESOLVED,K1000,0.8753449894734985,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
aa323fe1,simon property group,ENTITY_RESOLVED,F4100,0.8505567332353601,Real Estate developers & subdividers,525,,llm_assigned,,2,237|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,525.0,HIGH,"Simon Property Group is a publicly traded real estate investment trust (REIT) that owns and operates shopping malls, aligning with NAICS 525 (financial vehicles such as REITs) rather than land subdivision.",google/gemini-3-flash-preview,525.0,HIGH,"Simon Property Group is a Real Estate Investment Trust (REIT), which is classified under Funds, Trusts, and Other Financial Vehicles (NAICS 525).",MAJORITY,1.0
cb7ba9d9,sabin metal,ENTITY_RESOLVED,M2200,0.9977954769257992,Smelting & non-petroleum refining,331,Nonferrous Metal (except Aluminum) Smelting and Refining,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
0bd9be35,national ready mixed concrete assn,ENTITY_RESOLVED,B5100,0.9982688833807324,"Stone, clay, glass & concrete products",327,,llm_assigned,,4,327|212|324|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,324.0,HIGH,"The National Ready Mixed Concrete Association represents organizations engaged in manufacturing ready-mixed concrete, which is the primary activity classified under NAICS 324 (Asphalt Paving Mixture and Block Manufacturing), the closest match for concrete production.",deepseek/deepseek-v3.2,327.0,HIGH,"Ready-mixed concrete manufacturing is part of NAICS 327 (Nonmetallic Mineral Product Manufacturing), which includes concrete products.",google/gemini-3-flash-preview,327.0,HIGH,"The organization's name specifically identifies ready-mixed concrete, which falls under NAICS code 327320 within the Nonmetallic Mineral Product Manufacturing subsector.",MAJORITY,1.0
9023e6da,pence-friedel developers,ENTITY_RESOLVED,F4100,1.0,Real Estate developers & subdividers,237,,llm_assigned,,2,237|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,237.0,HIGH,"Pence-Friedel Developers' name explicitly identifies it as a developer company, and the CRP catcode F4100 (Real Estate developers & subdividers) directly aligns with NAICS-3 237 (Land Subdivision), which is the primary industry classification for real estate development and land subdivision activities.",deepseek/deepseek-v3.2,237.0,HIGH,"The organization name 'pence-friedel developers' explicitly identifies it as a real estate development company, which matches NAICS 237 (Construction - specifically Land Subdivision and Land Development), not financial vehicles.",google/gemini-3-flash-preview,237.0,HIGH,The organization's name and its classification as developers and subdividers align directly with NAICS 237210 (Land Subdivision).,UNANIMOUS,1.0
911d6317,eastern band of cherokee indians,ENTITY_RESOLVED,G6550,0.9807347689690932,Indian Gaming,7,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
44772a67,harbor freight tools,ENTITY_RESOLVED,G4500,0.8598659183786308,Hardware & building materials stores,444,,llm_assigned,,2,444|442,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,444.0,HIGH,"Harbor Freight Tools is primarily a retailer of tools and hardware, aligning with Hardware Stores (NAICS 444) rather than floor covering specialty retail.",google/gemini-3-flash-preview,444.0,HIGH,"Harbor Freight Tools is a major retailer specializing in tools and hardware equipment, which aligns directly with NAICS 444 (Building Material and Garden Equipment and Supplies Dealers).",MAJORITY,1.0
a3211731,spencer enterprises; spence enterprises,ENTITY_RESOLVED,B2000,0.8851372082525718,Residential construction,236,New Housing For-Sale Builders,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
934f0f01,freedom super pac; texans for freedom super pac,ENTITY_RESOLVED,J1100,1.0,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
35dc6fe5,american gas assn; american gas assn,ENTITY_RESOLVED,E1140,0.9977425236899564,Natural Gas transmission & distribution,221,,llm_assigned,,2,221|486,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,221.0,HIGH,"The American Gas Association represents natural gas utilities and distribution companies rather than pipeline transportation operators, making Natural Gas Distribution (221) the appropriate classification.",deepseek/deepseek-v3.2,221.0,HIGH,"The organization name 'American Gas Association' represents natural gas utilities, which are primarily distributors (NAICS 221) rather than pipeline transporters (NAICS 486).",google/gemini-3-flash-preview,221.0,HIGH,"The American Gas Association primarily represents local energy companies that deliver natural gas to customers, aligning most closely with Natural Gas Distribution.",UNANIMOUS,1.0
a2d7e347,alabama conservatives fund,ENTITY_RESOLVED,J1100,0.9729598217343872,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
ced102db,ruffin companies,ENTITY_RESOLVED,G0000,1.0,General commerce,813,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
205f5f3c,waste management inc; waste management inc,ENTITY_RESOLVED,E3000,0.9951876977075524,Waste management,562,,llm_assigned,,2,562|488,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,562.0,HIGH,"Waste Management Inc. is a major waste management company, and NAICS 562 (Waste Management and Remediation Services) directly aligns with their core business, whereas 488 (Airport Operations) is clearly not applicable.",deepseek/deepseek-v3.2,562.0,HIGH,"The organization name 'Waste Management Inc.' directly corresponds to waste management services, which are classified under NAICS 562, not airport operations.",google/gemini-3-flash-preview,562.0,HIGH,"The organization's name and the CRP catcode E3000 indicate a clear alignment with waste collection, treatment, and disposal services included in NAICS 562.",UNANIMOUS,1.0
22249295,atlantic richfield; atlantic richfield,ENTITY_RESOLVED,E1110,0.9903910141449478,Major (multinational) oil & gas producers,2,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
66c7834b,"wilson, sonsini et al",ENTITY_RESOLVED,K1200,0.8473333571823652,Corporate lawyers & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
57e9fa4c,sony pictures entertainment; sony corp; sony corp,ENTITY_RESOLVED,C2400,0.8458311522107794,Motion Picture production & distribution,512,,llm_assigned,,3,512|334|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,512.0,HIGH,"Sony Pictures Entertainment is explicitly a motion picture production and distribution company, with 84.6% of contributions in C2400, making NAICS 512 (Motion Picture and Video Distribution) the definitive classification.",deepseek/deepseek-v3.2,512.0,HIGH,"The organization's name identifies it as a film studio and its dominant catcode (C2400) is for Motion Picture production & distribution, which aligns precisely with NAICS 512 (Motion Picture and Sound Recording Industries).",google/gemini-3-flash-preview,512.0,HIGH,The organization name 'Sony Pictures Entertainment' and dominant CRP code C2400 align directly with the production and distribution activities defined in NAICS 512.,UNANIMOUS,1.0
4da941f6,allstate insurance; allstate insurance,ENTITY_RESOLVED,F3100,0.7037856630542849,"Insurance companies, brokers & agents",524,Direct Property and Casualty Insurance Carriers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
d86467a6,franklin l haney co,ENTITY_RESOLVED,F4100,1.0,Real Estate developers & subdividers,237,,llm_assigned,,2,237|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,237.0,HIGH,"The name and dominant catcode indicate a real estate development/subdivision business, which aligns best with NAICS 237 (Land Subdivision) rather than financial vehicles.",google/gemini-3-flash-preview,237.0,HIGH,"The Franklin L. Haney Company is a well-known real estate development firm, which aligns directly with the 'Land Subdivision' component of NAICS 237.",MAJORITY,1.0
8979f110,save america from its government,ENTITY_RESOLVED,J1100,1.0,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
dc086735,commonwealth of massachusetts,ENTITY_RESOLVED,X3000,0.8164404715773788,Civil servant/public employee,,,hardcoded,HIGH,0,,False,False,False,True,False,False,False,,,,,,,,,,,,,,
b868d56e,cherokee nation,ENTITY_RESOLVED,G6550,0.938156211263526,Indian Gaming,7,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
deb35a57,bass brothers enterprises; bass brothers enterprises,ENTITY_RESOLVED,E1150,0.9979895508072072,"Oilfield service, equipment & exploration",213,,llm_assigned,,2,213|333,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,213.0,HIGH,"Bass Brothers Enterprises is a major oilfield services company with 99.8% of contributions in E1150, and the name 'Enterprises' combined with the service-focused catcode strongly indicates support activities rather than manufacturing of machinery and equipment.",deepseek/deepseek-v3.2,213.0,HIGH,"The name 'Bass Brothers Enterprises' strongly suggests a company engaged in active oilfield support services, aligning perfectly with NAICS 213 (Support Activities for Oil and Gas Operations), rather than equipment manufacturing.",google/gemini-3-flash-preview,213.0,HIGH,The organization's CRP classification as Oilfield Services strongly aligns with support activities for oil and gas operations rather than heavy machinery manufacturing.,UNANIMOUS,1.0
759e1695,patterson planning & services,ENTITY_RESOLVED,G5270,0.9928353858840858,Management consultants & services,541,Administrative Management and General Management Consulting,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
704d4294,manufactured housing institute,ENTITY_RESOLVED,B2400,0.7399260136956882,Mobile home construction,321,Manufactured Home (Mobile Home) Manufacturing,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
f7ec3186,mutual pharmaceutical,ENTITY_RESOLVED,H4300,1.0,Pharmaceutical manufacturing,325,Pharmaceutical Preparation Manufacturing,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
35da38e2,speech language pathologist; speech pathologist; pathologist,ENTITY_RESOLVED,H1700,0.8788687306295998,Other non-physician health practitioners,621,Offices of Mental Health Practitioners (except Physicians),deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
c1e080fa,reschini group,ENTITY_RESOLVED,F3400,0.9320385387206176,Property & casualty insurance,524,Direct Property and Casualty Insurance Carriers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
c84b3694,anne t & robert m bass foundation,ENTITY_RESOLVED,F2100,1.0,Security brokers & investment companies,525,,llm_assigned,,2,523|525,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,525.0,MED,"The Bass Foundation is a charitable/philanthropic organization that likely manages investment funds for grant-making purposes, which aligns more with fund management (525) than active securities dealing (523).",openai/gpt-5.2,525.0,LOW,"Despite being a philanthropic foundation by name, among the provided options it aligns more closely with an investment fund/trust structure (525) than with investment banking/securities dealing (523).",google/gemini-3-flash-preview,525.0,HIGH,"As a private family foundation managing an endowment, it functions as a fund or trust holding assets for investment purposes rather than a securities brokerage.",UNANIMOUS,1.0
42dbdd3d,accel partners,ENTITY_RESOLVED,F2500,0.9928508837767028,Venture capital,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
4952c42e,spendthrift farm,ENTITY_RESOLVED,A3500,0.992115328037658,Horse breeders,112,Horses and Other Equine Production,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
51ee5da0,art advisors llc; art advisor,ENTITY_RESOLVED,F2700,0.7823125806159551,Hedge Funds,5,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
18d678a9,university of texas; university of texas/austin; university of texas sw medical school,ENTITY_RESOLVED,H5100,0.6880738361816989,Schools & colleges,611,"Colleges, Universities, and Professional Schools",deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
2b2ab2ec,ohio leads pac,ENTITY_RESOLVED,J1100,0.988056995753728,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
8ae3e325,sherman financial group,ENTITY_RESOLVED,F1400,0.9351594855772724,Credit agencies & finance companies,522,Credit Card Issuing,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
224a34e0,js capital management,ENTITY_RESOLVED,F2600,0.958095352683195,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
81d332a7,oxbow carbon & minerals; oxbow corp,ENTITY_RESOLVED,E1160,0.549523420009384,Petroleum refining & marketing,324,,llm_assigned,,2,324|424,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,324.0,HIGH,"Oxbow Carbon & Minerals is primarily a manufacturer of carbon products and mineral-based materials rather than a bulk petroleum distributor, aligning with NAICS 324 (Petroleum and Coal Products Manufacturing).",deepseek/deepseek-v3.2,324.0,HIGH,"The organization name 'Oxbow Carbon & Minerals' indicates a focus on carbon and industrial minerals processing, which aligns with NAICS 324 (Petroleum and Coal Products Manufacturing) rather than petroleum wholesale distribution.",google/gemini-3-flash-preview,324.0,HIGH,"Oxbow Carbon is the world's largest producer of calcined petroleum coke, a process involving the thermal treatment of green coke which falls under petroleum and coal products manufacturing.",UNANIMOUS,1.0
8114ad88,celgene corp,ENTITY_RESOLVED,H4300,0.9623642753793954,Pharmaceutical manufacturing,325,Pharmaceutical Preparation Manufacturing,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
58c6b6dd,haworth inc; haworth marketing & media; haworth inc,ENTITY_RESOLVED,M4100,0.9504484232142482,Furniture & wood products,337,,llm_assigned,,5,321|337|423|333|336,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,337.0,HIGH,"Haworth Inc. is a major office and contract furniture manufacturer, and NAICS 337 (Upholstered Household Furniture Manufacturing) best captures their core business in furniture manufacturing, with the company name and 95% furniture classification strongly supporting this categorization.",deepseek/deepseek-v3.2,337.0,HIGH,"Haworth Inc. is a well-known global furniture manufacturer primarily for office and residential furniture, which aligns precisely with Upholstered Household Furniture Manufacturing.",google/gemini-3-flash-preview,337.0,HIGH,"Haworth Inc. is a well-known global leader in the design and manufacture of office furniture and workspace environments, which falls under furniture manufacturing.",UNANIMOUS,1.0
1d5835d3,wonderful co,ENTITY_RESOLVED,G2100,0.9994077322333736,Food and kindred products manufacturing,311,,llm_assigned,,3,311|111|312,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,311.0,MED,"The name 'Wonderful Co' combined with G2100 food manufacturing classification most likely indicates oilseed processing (known for producing tree nuts and related products under the Wonderful brand), though the name alone is insufficiently specific for high confidence.",openai/gpt-5.2,,ERROR,Unterminated string starting at: line 1 column 48 (char 47),google/gemini-3-flash-preview,311.0,HIGH,"The Wonderful Company is a major global food processor and manufacturer known for brands like Wonderful Pistachios, POM Wonderful, and Wonderful Halos.",MAJORITY,1.0
0cef5a6e,hogan lovells; hogan lovells,ENTITY_RESOLVED,K1000,0.8597761668886499,Attorneys & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
5c5669d3,"jobs, opportunities & education pac",ENTITY_RESOLVED,J2100,0.951390001251042,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
aec91258,werner enterprises; werner enterprises,ENTITY_RESOLVED,T3100,0.9965438084710904,Trucking companies & services,484,,llm_assigned,,2,484|488,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,484.0,HIGH,"Werner Enterprises is a major trucking company with 99.7% of contributions in T3100, and the company name and business model indicate general freight trucking operations rather than support services.",deepseek/deepseek-v3.2,484.0,HIGH,"The organization name 'Werner Enterprises' is a major US truckload carrier, directly aligning with the core activity of General Freight Trucking.",google/gemini-3-flash-preview,484.0,HIGH,"Werner Enterprises is one of the largest publicly traded truckload carriers in the United States, primarily engaged in general freight trucking.",UNANIMOUS,1.0
2e95a7a8,ch2m hill; ch2m hill,ENTITY_RESOLVED,B4000,0.8947316836172052,"Engineering, architecture & construction mgmt svcs",541,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
1e17c597,simmons cooper llc,ENTITY_RESOLVED,K1100,0.9958380081420452,Trial lawyers & law firms,541,Professional Services,hardcoded,HIGH,0,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
443f2095,first national bank; first southern national bank; first national bank of omaha,ENTITY_RESOLVED,F1100,0.9521763780385304,Commercial banks & bank holding companies,522,,llm_assigned,,4,522|521|523|551,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,522.0,HIGH,"The organization names (First National Bank variants) and 95.2% contribution from F1100 (Commercial banks) clearly indicate retail/commercial banking operations rather than holding company, central bank, or trust activities.",deepseek/deepseek-v3.2,522.0,HIGH,"The organization names all clearly indicate commercial banking operations, and the dominant CRP category (F1100) is explicitly 'Commercial banks & bank holding companies,' which maps most directly to NAICS 522 (Commercial Banking).",google/gemini-3-flash-preview,522.0,HIGH,The organization names and the dominant CRP catcode specifically identify these entities as commercial banking institutions.,UNANIMOUS,1.0
3ad2f197,art dealer,ENTITY_RESOLVED,G4600,0.984211150179022,Miscellaneous retail stores,453,,llm_assigned,,11,451|453|443|448|311|314|327|339|441|444|445,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,453.0,HIGH,"Art dealers operate as specialty retail stores selling unique artistic merchandise, which aligns most closely with Gift, Novelty, and Souvenir Stores (453) rather than the other miscellaneous retail categories in the candidate list.",deepseek/deepseek-v3.2,453.0,HIGH,"Art dealers are classified under NAICS-3 code 453 for Miscellaneous Store Retailers, which includes gift and novelty stores where art retailing is typically categorized.",google/gemini-3-flash-preview,453.0,HIGH,"Art dealers are classically categorized under NAICS 453920 (Art Galleries), which falls under the NAICS-3 category 453 (Miscellaneous Store Retailers).",UNANIMOUS,1.0
555d2b1d,super pac for america,ENTITY_RESOLVED,J1100,0.8957906320775756,,,,special_code,,0,,True,False,False,False,False,False,False,,,,,,,,,,,,,,
72cd957d,rpm international,ENTITY_RESOLVED,M1600,0.9987274105213908,"Paints, Solvents & Coatings",325,,llm_assigned,,2,325|424,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,325.0,HIGH,"RPM International is primarily a manufacturer of specialty coatings, sealants, and related chemical products, aligning best with Paint and Coating Manufacturing rather than merchant wholesaling.",google/gemini-3-flash-preview,325.0,HIGH,"RPM International is one of the world's largest manufacturers of specialty coatings, sealants, and building materials, aligning directly with chemical manufacturing.",MAJORITY,1.0
9fa54a31,suburban collection,ENTITY_RESOLVED,T2300,0.9982086969554118,"Auto dealers, new & used",441,New Car Dealers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
33396934,american sugarbeet growers assn,ENTITY_RESOLVED,A1200,0.9991045871997756,Sugar cane & sugar beets,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",validation_override,manual_validation_complete,2,311|111,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,111.0,HIGH,"The organization name 'American Sugarbeet Growers Association' explicitly identifies its members as growers/farmers of sugarbeets, not manufacturers, making NAICS 111 (Crop Production) the appropriate classification.",deepseek/deepseek-v3.2,111.0,HIGH,"The organization name 'American Sugarbeet Growers Association' clearly identifies it as a farming advocacy group for sugarbeet producers, aligning with NAICS 111 (Crop Production), not sugar manufacturing.",google/gemini-3-flash-preview,111.0,HIGH,"The organization's name specifically identifies it as an association for 'growers,' which corresponds to agricultural production (farming) rather than manufacturing.",,
744fed95,drs technologies; drs technologies,ENTITY_RESOLVED,D3000,0.9994093311502212,Defense electronic contractors,335,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
7ed66885,national assn of federal credit unions,ENTITY_RESOLVED,F1300,1.0,Credit unions,522,Credit Unions,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
7432619b,sps studios,ENTITY_RESOLVED,C1400,0.9088047546860744,Greeting card publishing,323,Commercial Printing (except Screen and Books),deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
d4752db3,national community action foundation; national community action foundation,ENTITY_RESOLVED,X4100,0.6606311132750468,,,,hardcoded,HIGH,0,,False,False,False,False,True,False,False,,,,,,,,,,,,,,
fd7a1bd8,continental airlines; continental airlines,ENTITY_RESOLVED,T1100,0.998673405113581,Airlines,481,Scheduled Passenger Air Transportation,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
b18cd209,universal studios,ENTITY_RESOLVED,C2400,0.9927550555695078,Motion Picture production & distribution,512,,llm_assigned,,3,512|334|423,False,False,False,False,False,False,False,anthropic/claude-haiku-4.5,,ERROR,Expecting value: line 1 column 1 (char 0),openai/gpt-5.2,512.0,HIGH,"Universal Studios is primarily a film and video studio engaged in motion picture production and distribution, aligning best with NAICS 512 among the provided candidates.",google/gemini-3-flash-preview,512.0,HIGH,"Universal Studios is a major film studio primarily engaged in motion picture and video production and distribution, which aligns directly with NAICS code 512.",MAJORITY,1.0
6f9ed984,orthodontist,ENTITY_RESOLVED,H1400,0.99472636711456,Dentists,621,Offices of Dentists,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
1d028324,auto dealer,ENTITY_RESOLVED,T2300,0.9960622962764352,"Auto dealers, new & used",441,New Car Dealers,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
63e53081,technology crossover ventures,ENTITY_RESOLVED,F2600,0.7048996099783054,Private Equity & Investment Firms,523,,deterministic,HIGH,1,,False,False,False,False,False,False,False,,,,,,,,,,,,,,
